,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_1,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT3,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,df_pay
16927,180000,1,2,1,52,0,0,0,0,0,0,360,139740,2160,345,139770,1000,2777,2160,3424,0
16928,50000,1,1,2,50,0,0,0,0,0,0,47155,10054,6315,2000,4038,3129,8471,12508,19216,0
16929,60000,1,2,1,52,0,0,0,0,0,0,58682,58170,28013,3762,3000,2000,1000,1000,1500,0
16930,50000,1,2,2,53,0,0,0,0,0,0,48353,49115,49106,2000,2581,1900,1919,1887,1127,0
16931,50000,1,3,1,55,0,0,0,0,0,0,390,390,390,390,390,390,390,390,390,0
16932,20000,1,3,1,53,3,2,2,7,7,7,2255,2255,2255,0,0,0,0,0,0,1
16933,80000,1,3,1,53,1,2,0,0,0,0,9637,8026,0,0,1088,1000,1000,958,1210,0
16934,350000,1,1,1,58,0,0,0,0,0,0,500,-25,-25,4063,0,0,25,0,0,0
16935,200000,1,2,1,52,0,0,0,0,0,0,150603,0,0,7000,0,0,0,0,0,0
16936,360000,1,2,1,50,0,0,0,0,0,0,28595,2500,0,0,2500,0,0,0,0,0
16937,20000,1,3,2,59,2,2,2,2,4,3,16357,18482,19303,3000,0,2300,0,0,0,1
16938,90000,1,3,1,55,0,0,0,0,0,0,30789,32827,36738,1514,1550,1600,2000,2000,2500,0
16939,370000,1,3,2,66,0,0,0,0,0,0,258397,204503,152357,9661,9599,8683,6970,56032,6025,0
16940,180000,1,1,2,51,0,0,0,0,0,2,134327,118587,110003,6015,6005,5702,7509,14,5011,1
16941,20000,1,3,3,59,2,0,0,0,0,0,15281,17347,20299,1596,1600,1300,1000,2000,0,1
16942,30000,1,1,1,57,2,0,0,2,3,2,22957,26749,26768,1707,3478,2073,0,0,1129,1
16943,60000,1,3,1,54,0,0,0,0,0,0,58432,59388,1876,20000,3000,3000,1000,2000,25000,0
16944,330000,1,2,1,52,0,0,0,0,0,0,120212,118891,85015,5000,5000,5000,5000,3500,5000,0
16945,230000,1,2,1,51,2,0,0,0,0,0,204643,84076,62865,5805,2965,3500,2600,2500,1901,0
16946,50000,1,3,1,57,2,0,0,0,0,0,18275,16978,8833,1509,2003,1200,1281,1512,2308,0
16947,30000,1,4,1,56,0,0,0,0,0,0,29060,0,0,1030,0,1473,780,0,1320,0
16948,80000,1,1,1,53,0,0,0,0,0,0,39298,40502,390,1809,2030,1476,833,390,390,0
16949,50000,1,2,1,58,2,2,2,2,0,0,8728,11257,13369,2152,1000,1000,1000,1000,1000,1
16950,10000,1,2,1,50,1,2,0,0,0,0,10171,8446,8400,2,1281,1134,294,305,1000,0
16951,170000,1,4,1,56,0,0,0,0,0,0,86229,132615,128379,55000,5012,5000,4516,5000,5000,0
16952,50000,1,2,1,61,2,0,0,0,0,0,390,390,390,390,390,390,390,390,390,1
16953,20000,1,3,2,57,2,0,0,2,3,2,9918,15926,15709,2000,5000,1300,0,0,1000,0
16954,20000,1,2,2,50,0,0,0,0,0,0,1956,15586,0,16573,1551,5060,0,0,0,0
16955,190000,1,3,1,50,0,0,0,0,2,0,102648,108770,114484,5400,5491,9800,0,4300,8700,0
16956,270000,1,1,1,50,2,4,3,3,2,2,213616,212058,231339,0,8000,0,0,32236,3000,0
16957,480000,1,2,2,51,0,0,0,0,0,0,2900,0,1355,17646,0,15620,5200,1355,2750,0
16958,380000,1,3,1,52,0,0,0,0,0,0,145445,147940,159477,6000,5362,6000,6000,7000,10000,0
16959,20000,1,3,1,49,0,0,0,0,0,0,10823,0,0,1400,0,0,0,0,0,1
16960,50000,1,2,1,48,2,2,2,2,2,2,42807,45470,48441,2700,2000,2000,0,3800,0,1
16961,280000,1,3,1,52,0,0,0,0,0,0,247868,258032,272706,9000,10842,10928,9700,10000,10125,1
16962,240000,1,1,1,65,0,0,0,0,0,0,146696,151780,148276,6930,6000,6000,6000,5500,6000,0
16963,110000,1,2,1,54,2,2,2,2,2,2,55753,58039,60819,2600,2700,2300,2400,2300,2400,1
16964,200000,1,1,1,53,0,0,0,0,0,0,66012,70387,40500,2500,2700,2242,2093,1300,0,0
16965,140000,1,1,1,56,0,0,0,0,0,0,1862,1744,4584,7465,1744,1700,1700,4584,1550,0
16966,260000,1,1,1,53,0,0,0,0,0,0,73223,64075,53326,2001,2048,2129,1660,1568,1997,0
16967,130000,1,2,2,57,0,2,2,2,0,0,4820,7924,7380,0,6210,0,0,7380,11720,0
16968,50000,1,3,1,54,0,0,0,0,0,2,37238,39589,19690,1771,1973,1307,1699,0,705,0
16969,300000,1,1,2,55,0,0,0,0,0,0,390,4247,1752,601,4285,5500,5151,1757,12918,1
16970,30000,1,3,1,54,3,3,3,2,0,0,29391,29472,28296,1600,0,0,600,600,1000,1
16971,50000,1,3,2,58,0,0,0,0,0,0,14628,16383,15988,1558,1303,1757,711,600,1500,0
16972,450000,1,1,1,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16973,170000,2,2,2,27,0,0,0,0,0,0,48947,37589,27734,10000,3037,5018,5006,3024,3309,0
16974,60000,2,2,2,29,2,2,2,2,0,0,40351,42117,42988,2000,1685,0,1655,1707,1718,1
16975,30000,2,3,2,26,0,0,0,0,0,0,30244,30451,28436,1701,1600,1500,1095,1500,2000,0
16976,200000,2,1,2,28,0,0,0,0,0,0,3494,2228,3620,2516,2228,6338,2290,3620,6504,0
16977,30000,2,2,1,30,1,3,2,2,2,2,28720,27248,30952,0,0,2800,0,2900,0,0
16978,100000,2,1,1,30,1,0,0,0,0,0,0,1585,2994,851,1589,0,0,2995,0,1
16979,30000,2,3,1,35,1,2,0,0,0,0,29622,29777,27803,0,1700,1700,1500,1500,1500,0
16980,150000,2,3,2,24,0,0,0,0,0,0,66347,10874,4421,1827,1777,1175,2125,4421,21607,0
16981,210000,2,1,2,25,0,0,0,0,0,0,100,0,11572,0,0,5933,3000,3000,7444,0
16982,300000,2,1,2,28,0,0,0,0,0,0,788,736,28142,1000,736,1025,27000,2000,1100,0
16983,50000,2,3,2,22,0,0,0,0,0,0,18108,19468,17748,1400,1300,2800,619,700,1000,0
16984,360000,2,2,1,33,0,0,0,0,0,0,21730,8660,-24,20000,8660,1510,0,0,5189,0
16985,240000,2,1,2,28,0,0,0,0,0,0,233441,242446,193724,9000,10307,9014,6029,6014,6034,0
16986,260000,2,1,2,30,0,0,0,0,0,0,893,4052,452,2946,4052,977,977,452,2097,1
16987,140000,2,1,1,33,2,0,0,0,0,0,55563,54293,52800,2520,2510,2450,1676,1900,1826,1
16988,10000,2,1,2,21,0,0,0,2,0,0,8278,10084,0,1304,2500,6,0,0,0,0
16989,50000,2,3,2,22,0,0,0,0,0,0,46811,50622,19387,1036,50622,1149,15311,19387,385,0
16990,50000,2,2,2,22,0,0,2,2,2,0,37253,32982,29585,5500,6194,1200,0,2000,2000,0
16991,50000,2,2,2,22,2,2,2,2,2,2,36665,39441,14974,4626,0,3003,0,1206,0,1
16992,140000,2,1,2,23,0,0,2,0,0,0,90289,89623,84794,10007,1038,3900,5000,4000,5000,1
16993,20000,2,2,2,27,0,0,0,0,0,0,7486,9574,13395,2000,4574,5101,5128,3395,5385,0
16994,50000,2,2,2,24,2,0,0,0,0,0,48690,49450,9671,2078,2144,1400,339,352,500,1
16995,30000,2,3,2,23,4,4,3,2,0,0,15947,14881,1270,0,0,0,48,0,0,0
16996,50000,2,2,2,22,0,0,0,0,0,0,8585,880,528,0,880,0,150,528,25775,0
16997,130000,2,2,2,23,0,0,0,0,0,0,-169,7569,148,4739,22271,8526,544,148,72392,0
16998,80000,2,1,2,23,0,0,0,0,0,0,390,390,540,390,390,390,390,540,390,0
16999,30000,2,2,2,21,0,0,0,0,0,0,28028,23485,0,2019,2511,10000,502,0,0,0
17000,50000,2,2,2,22,0,0,0,0,0,0,24775,26666,26226,2001,1501,1501,3001,919,3501,0
17001,20000,2,2,2,22,1,0,0,0,0,0,3843,0,0,2000,0,0,0,0,0,1
17002,90000,2,3,2,22,0,0,0,0,0,0,68663,52452,28667,4341,2068,3315,1029,1334,1673,0
17003,30000,2,1,2,22,0,0,0,0,0,0,29362,30582,26630,1800,3000,1404,559,533,1000,0
17004,50000,2,2,2,22,2,2,2,3,2,2,19091,22219,18207,0,4042,0,648,0,921,0
17005,150000,2,1,2,24,1,0,0,0,0,2,-200,200,550,600,200,200,550,200,0,0
17006,20000,2,3,1,24,0,0,0,0,2,2,10994,15967,18223,1500,4500,2187,0,1500,0,1
17007,30000,2,1,2,24,0,0,0,0,0,0,30900,28883,28142,410,28883,1710,6000,1200,1175,1
17008,50000,2,2,2,24,2,2,2,2,2,2,49397,51450,51118,2100,2200,0,4300,2100,0,0
17009,400000,2,1,2,30,0,0,0,0,0,0,153655,137701,166173,26876,10134,85450,10140,88097,10086,0
17010,20000,2,2,2,23,0,0,0,0,0,0,16027,17451,18302,1600,1600,1600,1000,663,654,0
17011,70000,2,2,2,23,1,2,0,0,0,0,72306,63061,2900,4,2407,2041,2387,2905,72697,0
17012,20000,2,1,2,23,0,0,0,0,0,0,6916,10130,6315,14000,1145,950,0,150,6000,0
17013,30000,2,1,2,23,0,0,0,0,0,0,27013,26249,25602,1470,1889,1400,384,1000,0,0
17014,30000,2,2,2,23,0,0,0,0,0,2,28138,24148,27801,2000,2000,2000,3700,0,1500,0
17015,80000,2,1,2,24,2,2,0,0,0,0,48597,46209,48282,1800,1800,1800,1800,1800,2000,1
17016,80000,2,1,2,24,0,0,0,0,0,0,78862,59692,45889,4000,3000,1844,1567,2000,2000,0
17017,40000,2,2,2,24,0,0,0,2,2,0,33370,37644,36724,1600,3800,1300,0,1400,1400,1
17018,70000,2,2,2,23,0,0,0,0,0,0,44830,47208,45849,2100,2079,2500,2000,2000,1700,0
17019,10000,2,1,2,22,0,0,2,0,0,0,6967,8908,8343,2523,0,1000,4,167,3535,1
17020,60000,2,2,1,24,2,0,0,0,2,0,61434,57781,55468,2850,2130,7050,0,3190,2100,1
17021,50000,2,1,2,22,1,2,0,0,0,0,4434,5241,7492,0,1103,1100,215,2000,1000,0
17022,80000,2,2,2,23,0,0,0,0,0,0,6805,10303,49872,2000,2000,2000,1000,40002,2009,0
17023,70000,2,1,2,23,0,0,0,0,0,0,7668,10077,11487,1500,1500,1600,600,500,600,1
17024,30000,2,3,2,22,0,0,0,0,0,0,8922,187,1405,1275,187,1000,0,1405,623,0
17025,30000,2,2,2,22,2,2,2,0,0,0,27201,25406,15284,4000,0,2000,2000,1500,1000,1
17026,20000,2,2,2,25,0,0,0,0,0,0,18825,18606,18902,1300,1613,1301,830,698,822,1
17027,50000,2,1,2,25,0,0,0,0,0,0,390,390,0,0,390,780,0,0,0,1
17028,30000,2,2,2,29,0,0,0,0,0,0,26953,27835,29055,1741,2000,1439,959,1500,1411,0
17029,50000,2,2,2,24,0,0,0,0,0,0,50649,49903,30261,1905,1801,1468,1043,1085,1193,0
17030,50000,2,1,2,22,1,2,2,2,0,0,42611,44069,32805,0,3509,0,1302,1191,1492,0
17031,50000,2,3,2,23,2,2,2,2,2,2,41740,43878,46720,2000,2100,0,3850,1900,1600,1
17032,50000,2,1,2,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17033,10000,2,1,2,23,3,2,2,7,7,7,2400,2400,2400,0,0,0,0,0,0,1
17034,10000,2,2,1,24,0,0,0,0,0,0,6902,8939,9829,1142,1159,1140,692,829,1000,1
17035,110000,2,2,2,24,0,0,0,0,0,0,1183,1352,40053,1362,1352,1867,36986,5000,3000,0
17036,140000,2,2,2,24,0,0,0,0,0,0,34814,36823,37150,1887,3000,1580,1294,1355,5000,0
17037,20000,2,1,2,24,0,0,0,0,0,2,19000,5831,311,1000,5831,14784,961,0,15735,0
17038,30000,2,1,2,24,0,0,0,0,0,0,25288,28784,30333,3000,2000,1800,2000,3000,2500,0
17039,100000,2,2,2,24,2,2,2,2,2,3,93330,96674,100960,4400,3800,3800,7300,0,679,1
17040,20000,2,1,2,24,2,0,0,0,0,0,1150,-29,5364,1661,0,3021,3664,5364,0,0
17041,190000,2,2,2,25,0,0,0,0,0,0,26023,23130,18840,1615,1200,26703,2104,7000,11747,0
17042,300000,2,2,2,24,0,0,0,0,0,0,26158,14290,0,5673,7000,7490,2962,0,0,0
17043,50000,2,2,1,26,2,2,2,2,2,2,46800,48868,50755,2100,2100,1701,1,3906,0,1
17044,30000,2,3,2,26,0,0,2,0,0,0,30467,30546,30353,2173,1613,1453,946,997,1118,0
17045,20000,2,1,2,25,0,0,0,0,0,0,4541,724,19531,0,724,18589,1000,1000,1000,1
17046,60000,2,2,2,25,0,0,0,0,0,0,3075,58058,1733,61058,2186,5667,1200,2000,0,1
17047,70000,2,2,1,25,0,0,0,0,0,0,67574,56925,29275,3839,2000,3000,1100,28000,1180,0
17048,60000,2,2,1,24,2,3,2,2,2,0,34708,33041,32221,0,0,2900,0,1200,1409,1
17049,60000,2,2,1,25,2,0,0,2,0,0,33598,37460,38782,2000,3600,0,2000,1600,1600,1
17050,30000,2,2,2,22,2,2,0,0,0,2,31331,28267,25762,0,5600,3005,1200,0,5000,1
17051,100000,2,2,1,24,2,0,0,0,0,0,68371,3325,93737,1300,1000,0,0,94562,3700,1
17052,70000,2,3,2,25,2,0,0,0,0,0,70963,70850,70828,2527,2615,2500,3000,2600,3000,1
17053,20000,2,2,2,22,0,0,0,0,0,0,38391,7992,8430,2608,2000,11200,9386,14500,10800,1
17054,50000,2,2,2,22,0,0,2,0,0,0,38340,34656,2582,3700,0,1200,710,52,1000,0
17055,50000,2,3,1,22,2,2,2,2,2,2,40247,43434,46214,900,3900,1900,1900,1900,3600,0
17056,30000,2,2,1,22,0,0,0,0,0,0,14533,17213,17882,3002,2002,1553,1002,2002,1000,0
17057,30000,2,3,2,22,2,2,0,0,0,0,29793,29047,11711,0,1687,1147,524,400,666,1
17058,30000,2,2,2,22,0,0,0,0,0,0,25490,27534,28655,1432,1472,1447,1001,1030,1059,1
17059,60000,2,2,2,23,2,0,0,0,0,0,58900,60195,39523,2717,2929,2429,1551,1567,1456,1
17060,20000,2,2,1,22,0,0,0,0,0,0,19667,5491,19733,1500,1000,831,20500,1000,1100,1
17061,50000,2,3,2,23,2,0,0,0,0,0,50653,47995,28411,2190,2027,2204,996,1031,1047,0
17062,30000,2,1,2,24,0,0,0,0,0,0,28049,25728,21963,2000,1500,2000,1000,1000,1000,0
17063,30000,2,1,2,23,0,0,0,2,2,0,29047,29659,13960,1508,3016,1730,16,1001,1000,1
17064,70000,2,1,2,24,1,2,0,0,0,0,19200,17695,16257,500,1300,1240,600,1000,608,0
17065,100000,2,2,2,24,0,0,0,0,0,0,101614,102252,80970,10000,17023,8942,86950,33000,7013,0
17066,100000,2,2,2,24,0,0,0,0,0,0,7094,7911,1518,1439,2000,10070,1002,1000,500,0
17067,250000,2,2,2,25,0,0,0,0,0,0,5211,6282,5211,5211,6282,4140,5211,5211,5211,0
17068,130000,2,2,1,25,0,0,0,0,0,0,127125,79306,87287,4000,3000,3000,5000,5000,5000,0
17069,50000,2,1,2,25,2,0,0,0,0,0,49052,47361,18324,3006,2300,3064,1799,790,1100,1
17070,250000,2,2,2,26,0,0,0,2,2,2,124353,148597,26366,10000,19888,2500,10302,17500,3000,0
17071,50000,2,2,1,26,0,0,0,0,0,0,50604,43348,9828,1924,1461,1155,400,351,500,1
17072,50000,2,1,2,25,0,0,0,0,0,0,38487,41535,41817,5000,5000,3000,4000,5000,2000,0
17073,230000,2,2,2,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17074,200000,2,2,2,25,0,0,2,0,0,0,175435,190716,66747,24720,0,6000,40450,13000,5000,0
17075,50000,2,2,2,23,0,0,0,0,0,0,46968,32616,26129,1600,1500,1500,1200,1078,951,0
17076,100000,2,2,2,24,3,2,2,2,2,2,85016,88624,89046,4200,4000,3300,3400,0,7000,1
17077,140000,2,2,2,24,0,0,2,2,2,2,99012,109646,113204,11000,6000,0,8000,4000,5000,0
17078,20000,2,2,2,24,0,0,0,0,0,0,13542,15571,34262,1543,1262,1275,758,638,1340,0
17079,100000,2,2,2,25,0,0,0,0,0,0,87987,88597,47394,4000,3900,3000,2000,2000,2000,0
17080,240000,2,2,2,25,0,0,0,0,0,0,9030,10996,17133,1144,3000,3000,2000,3000,2000,0
17081,20000,2,2,2,25,0,0,0,0,0,0,18519,19638,18475,2000,1376,1121,460,6000,624,0
17082,50000,2,1,2,25,0,0,0,0,0,0,45342,40002,20154,2000,5040,8034,3029,5000,49436,0
17083,50000,2,1,2,25,0,0,2,2,2,2,25008,27059,29209,3200,0,2900,1100,0,2400,0
17084,60000,2,2,2,25,0,0,0,0,0,0,36081,38116,56902,2500,2000,3000,20000,3000,2000,0
17085,10000,2,2,2,22,0,0,2,2,2,0,6759,8637,9704,2450,0,1800,0,500,600,1
17086,30000,2,1,2,23,1,4,4,3,2,3,26185,29399,29594,4518,206,0,2500,0,2000,0
17087,30000,2,1,2,23,0,0,2,2,3,2,21077,23130,27451,3383,0,6380,0,0,2300,1
17088,60000,2,1,2,23,0,0,0,0,0,2,13233,14555,18768,1500,2000,1500,3700,0,900,0
17089,80000,2,2,2,25,1,2,0,0,0,0,78894,79882,53113,3000,3500,5000,2500,2500,2000,0
17090,130000,2,2,2,25,0,0,0,0,0,0,111587,114734,123904,4100,4200,5000,5000,5000,10700,0
17091,30000,2,2,2,25,1,2,3,2,2,0,17835,20563,17261,4000,0,1000,0,2000,2000,0
17092,60000,2,2,2,23,0,0,0,0,0,0,57097,58647,57668,2659,2190,2078,2002,2062,2072,1
17093,80000,2,2,1,24,0,0,0,0,0,0,74377,78366,80000,3000,3455,1960,2000,0,0,0
17094,230000,2,2,2,24,0,0,0,0,0,0,78737,55284,34197,2300,2000,1535,1183,1500,2000,0
17095,80000,2,1,2,25,0,0,0,0,0,0,72120,71532,48879,2600,2700,2200,2000,3443,2000,0
17096,70000,2,1,2,24,0,0,0,0,0,0,70888,65248,59482,2900,3000,2190,2201,2181,2413,0
17097,220000,2,2,1,25,0,0,0,0,0,0,142714,52682,27036,7200,3200,1200,1000,25000,2000,0
17098,50000,2,2,2,25,0,0,0,0,0,0,44894,36549,19968,5003,5016,4000,2000,2000,2000,0
17099,210000,2,2,2,24,0,0,0,0,0,0,45685,19689,21484,1609,1362,1302,866,742,1000,0
17100,60000,2,2,2,24,3,2,2,2,2,0,150,150,150,0,0,0,0,150,44399,1
17101,30000,2,2,1,25,1,2,0,0,0,0,29304,29906,29524,0,1831,1449,1100,1051,1281,1
17102,50000,2,2,2,24,0,0,0,0,2,0,43627,40205,40731,3000,2001,3520,0,2000,2000,0
17103,50000,2,2,1,24,0,0,2,0,0,0,23996,26372,29237,3500,0,1400,1100,2100,0,0
17104,80000,2,1,2,26,0,0,0,0,0,0,37329,39229,42122,3700,2000,2000,3500,2000,4000,0
17105,60000,2,3,1,25,0,0,0,0,0,0,60340,57251,26675,2200,2600,2300,3000,5000,2000,1
17106,20000,2,2,2,25,0,0,0,0,0,0,15389,17195,10400,1270,1341,1160,556,600,0,1
17107,50000,2,3,1,26,0,0,0,0,0,0,47095,49039,0,2073,2027,1650,0,0,0,0
17108,260000,2,1,2,27,0,0,0,0,0,0,23820,14856,11144,10000,3000,4000,5000,3000,6000,0
17109,170000,2,2,2,27,0,0,0,0,0,0,414,25607,24919,0,27107,1500,863,903,3000,1
17110,20000,2,2,2,27,0,0,0,0,0,0,15248,17282,20157,1265,1292,1303,671,1800,0,0
17111,20000,2,2,1,26,1,2,0,0,0,0,20224,19327,0,0,1500,1000,0,0,0,0
17112,130000,2,2,1,26,0,0,0,0,0,0,2783,130000,0,130000,3000,0,0,0,0,0
17113,70000,2,2,1,25,0,0,0,0,0,0,70940,71230,29887,2533,3098,2811,1281,1069,1103,0
17114,120000,2,1,2,26,0,0,0,0,0,0,594,736,1482,1052,736,420,2189,500,0,0
17115,210000,2,1,2,26,0,0,0,0,0,0,10401,330,330,18480,330,330,330,330,480,0
17116,50000,2,2,1,27,0,0,0,0,0,0,40491,42725,47912,2003,2206,3000,3000,8000,0,0
17117,30000,2,1,2,27,0,0,0,0,0,0,26951,28561,12681,2000,1682,1500,1000,1408,800,0
17118,150000,2,2,2,27,0,0,0,0,0,0,140947,95250,7582,5000,3709,1101,2000,152,70181,0
17119,300000,2,3,2,27,0,0,0,0,0,0,105786,116918,125910,9000,4000,4000,4000,4000,4000,0
17120,150000,2,2,2,27,1,0,0,0,0,0,0,0,1170,0,0,0,699,1170,1173,0
17121,30000,2,2,1,27,2,2,2,2,4,3,25557,27536,29903,1800,1600,1400,1600,1600,1600,1
17122,50000,2,2,2,27,0,0,0,0,0,0,48492,32904,29921,1600,1715,2000,3010,2000,1100,0
17123,80000,2,1,2,26,0,0,0,0,0,0,78025,81619,81348,3500,3300,3100,2900,3200,3100,0
17124,80000,2,2,1,26,0,0,0,0,0,0,13465,10424,1342,20587,10759,4995,847,1344,4774,0
17125,60000,2,2,2,26,1,0,0,0,0,0,-25,-25,39178,0,0,2306,40367,1416,1419,0
17126,200000,2,1,1,27,0,0,0,0,0,0,-3,-3,0,0,0,363,0,0,0,0
17127,280000,2,2,2,31,0,0,0,0,0,0,147646,156784,163152,7001,10000,6000,5200,6000,5400,0
17128,50000,2,2,2,24,0,0,0,2,0,0,47608,51415,9936,2118,3600,7,345,1000,400,0
17129,80000,2,2,2,24,2,2,2,2,2,2,22453,23124,27685,2000,0,4300,1100,1200,0,1
17130,50000,2,2,2,23,0,0,0,0,0,0,33243,12594,0,2000,2010,0,0,0,0,0
17131,20000,2,1,2,24,0,0,0,0,0,0,18916,19162,19198,1600,1805,1400,405,400,0,0
17132,80000,2,1,2,24,0,0,2,0,0,0,39813,43576,23686,9425,1,2012,1091,1006,2516,1
17133,20000,2,3,1,27,3,2,0,0,0,0,16004,16892,0,0,1696,1200,22,0,0,1
17134,110000,2,2,2,28,0,0,0,0,0,0,106202,107420,105341,5300,5540,5361,4500,4000,4500,0
17135,50000,2,1,2,28,0,0,0,0,0,0,31392,-144,6,0,0,0,144,150,0,0
17136,130000,2,3,2,24,0,0,0,0,0,0,90141,94067,121027,4200,4500,5000,3600,25000,5000,1
17137,20000,2,1,2,25,0,0,0,2,0,0,1828,5270,5777,1200,2500,0,500,558,0,1
17138,130000,2,2,2,25,2,0,0,0,0,0,836,1017,-286,668,1200,1300,964,1698,60549,1
17139,50000,2,3,2,25,0,0,2,2,2,0,41641,45916,46484,3500,2500,1700,0,1700,3900,1
17140,50000,2,2,2,25,2,2,2,2,2,2,33586,35683,37671,1900,1900,1400,1500,1600,1500,1
17141,130000,2,2,2,26,0,0,0,0,0,0,187600,183828,57989,6074,6037,4646,4230,1941,2151,0
17142,80000,2,2,1,26,0,0,2,4,3,2,32183,39559,39965,2820,6000,0,0,3000,0,1
17143,230000,2,2,1,28,0,0,0,0,0,0,1736,72938,5148,68000,7064,4106,5075,1000,4080,0
17144,500000,2,1,2,28,0,0,0,0,0,0,6618,9558,15382,8984,9570,7432,11130,10000,22212,0
17145,160000,2,1,2,27,0,0,0,0,0,0,124573,125319,125140,5800,5900,5900,4300,4600,4400,0
17146,150000,2,2,1,27,0,0,0,0,0,0,5560,0,0,0,0,0,0,0,0,1
17147,60000,2,2,2,27,0,0,2,0,0,0,45373,48308,21680,4747,0,5000,5000,0,23999,0
17148,50000,2,1,2,27,1,2,2,2,2,2,19096,21186,22767,0,3000,2000,400,1000,0,0
17149,10000,2,1,1,27,0,0,0,0,0,0,6031,2032,390,836,2032,1000,1000,390,1632,0
17150,140000,2,1,2,28,0,0,0,0,0,0,9598,11349,12869,1500,1195,1507,452,467,470,0
17151,180000,2,1,2,30,0,0,0,0,0,0,112106,107685,1079,3800,6000,3000,100,1100,800,0
17152,260000,2,1,2,28,0,0,0,0,0,0,85666,93742,73789,10005,4026,3481,141,20074,60308,0
17153,90000,2,2,1,27,3,2,2,2,0,0,81701,87510,169533,6000,4000,0,4200,3285,7787,1
17154,20000,2,2,1,29,2,2,2,0,0,0,18985,19658,19627,3100,0,1600,400,393,270,1
17155,30000,2,3,1,26,3,2,2,2,2,2,8893,10862,12270,0,2405,1100,0,1600,0,1
17156,420000,2,2,2,26,0,0,0,0,0,0,62364,106030,44744,30336,107382,33850,49587,47222,57258,0
17157,230000,2,2,2,27,0,0,0,0,0,0,326,326,326,326,326,326,326,326,326,0
17158,90000,2,2,1,28,0,0,0,0,0,0,59694,60630,48034,2852,15678,7763,1686,1735,1518,0
17159,210000,2,2,1,27,2,2,2,0,0,0,170646,167095,116243,7800,16,6800,3800,5134,4000,1
17160,230000,2,2,2,27,0,0,0,0,0,0,73521,77867,86184,4000,4000,5000,5000,4000,8000,0
17161,100000,2,2,2,30,0,0,0,0,0,0,85841,78351,36210,4000,5000,3006,2023,3000,1500,0
17162,20000,2,3,1,30,0,0,0,0,0,0,12304,0,700,5170,0,0,700,0,0,0
17163,20000,2,3,2,27,0,0,0,0,0,0,20288,20196,19350,1500,1400,2000,3000,1000,1000,0
17164,150000,2,3,2,28,0,0,0,0,0,0,35199,36343,45694,1588,1971,20000,914,0,1746,0
17165,180000,2,1,2,29,0,0,0,0,2,0,10265,13093,19068,1200,2000,2000,0,5000,5000,0
17166,20000,2,1,2,26,0,0,0,0,0,0,17921,19669,17334,1333,1640,1506,721,1000,1000,0
17167,280000,2,1,2,27,0,0,2,2,0,0,18641,2173,3617,6630,10,0,0,3626,2511,0
17168,50000,2,3,2,26,0,0,0,0,0,0,46879,49284,7137,2569,2485,1203,192,199,163,0
17169,50000,2,3,2,26,0,0,0,0,0,0,35988,25230,28351,1700,2000,3000,1500,1200,1136,0
17170,100000,2,2,2,26,0,0,0,0,2,0,6631,8975,10779,1130,1462,2519,0,537,538,0
17171,10000,2,2,2,27,1,2,0,0,0,0,5150,5941,7267,0,1257,1300,400,410,420,0
17172,90000,2,1,2,27,0,0,0,0,0,0,85822,74030,65479,3327,3471,3199,2964,2718,2087,0
17173,120000,2,1,2,29,0,0,0,0,0,0,1914,214,690,573,219,4484,980,690,0,0
17174,250000,2,2,2,29,2,2,2,0,0,0,252354,252087,125960,11783,0,8065,5404,5000,5000,1
17175,180000,2,1,2,29,0,0,0,0,0,0,9418,2331,2702,0,5028,6411,3155,2702,10909,0
17176,350000,2,2,2,29,0,0,0,0,0,0,209234,200654,190735,7280,7360,8568,6600,6711,6883,0
17177,250000,2,2,2,31,0,0,0,0,0,2,1242,0,3244,0,0,0,3394,0,37895,0
17178,140000,2,2,1,29,0,0,0,0,0,0,100064,104440,63150,6029,30000,7981,3000,3000,3000,0
17179,50000,2,1,2,28,0,0,0,0,0,0,390,390,41303,390,780,39685,1337,5000,4696,1
17180,150000,2,1,2,28,2,2,2,0,0,0,145096,143225,110635,5000,0,6000,0,3000,23747,1
17181,160000,2,1,2,28,0,0,0,0,0,0,4122,0,0,2000,0,0,0,0,0,0
17182,130000,2,3,1,28,0,0,0,0,0,0,29974,37414,37101,5026,15430,12015,8020,1060,5017,0
17183,340000,2,2,1,26,0,0,0,0,0,0,95878,99835,98797,4500,5000,6000,7000,6000,30000,0
17184,260000,2,2,2,26,0,0,0,0,0,0,16150,22248,55272,2000,5000,5000,10000,20000,15000,0
17185,110000,2,1,2,26,0,0,0,0,0,0,38920,25171,26990,1700,1800,1750,1100,1000,1000,0
17186,400000,2,1,2,29,0,0,0,0,0,0,7191,6181,1466,2000,1500,2000,1000,500,1000,0
17187,70000,2,1,2,29,0,0,0,2,2,2,40048,44205,46646,1700,4100,1600,0,3600,2000,0
